Timestamp,Quat_W,Quat_X,Quat_Y,Quat_Z
1651139339458,0.694765,0.315845,0.228017,0.604608
1651139339466,0.694765,0.315845,0.228016,0.604608
1651139339477,0.69475,0.315724,0.228159,0.604634
1651139339486,0.69475,0.315724,0.228158,0.604634
1651139339497,0.694743,0.315664,0.22823,0.604647
1651139339508,0.694742,0.315664,0.228231,0.604647
1651139339516,0.69473,0.31565,0.228248,0.604663
1651139339526,0.694729,0.31565,0.228248,0.604663
1651139339536,0.694687,0.315863,0.227991,0.604697
1651139339546,0.694688,0.315863,0.22799,0.604697
1651139339556,0.69491,0.315832,0.228042,0.604438
1651139339566,0.69491,0.315832,0.228041,0.604438
1651139339576,0.694833,0.315836,0.228032,0.604529
1651139339586,0.694832,0.315836,0.228031,0.604529
1651139339597,0.694699,0.315786,0.228082,0.60469
1651139339608,0.694698,0.315787,0.228082,0.60469
1651139339616,0.694574,0.315873,0.227971,0.604829
1651139339626,0.694574,0.315874,0.227972,0.604828
1651139339636,0.694575,0.315985,0.227842,0.604818
1651139339646,0.694575,0.315986,0.227843,0.604818
1651139339658,0.694578,0.316043,0.227775,0.60481
1651139339666,0.694578,0.316043,0.227776,0.60481
1651139339676,0.694585,0.316034,0.227786,0.604803
1651139339686,0.694585,0.316033,0.227786,0.604803
1651139339696,0.694589,0.315901,0.22794,0.604809
1651139339708,0.694589,0.3159,0.22794,0.604809
1651139339717,0.694652,0.315543,0.228365,0.604763
1651139339726,0.694652,0.315543,0.228365,0.604763
1651139339736,0.694721,0.315461,0.228468,0.604689
1651139339747,0.694721,0.315461,0.228468,0.604689
1651139339759,0.694779,0.315549,0.228366,0.604614
1651139339766,0.694779,0.315549,0.228366,0.604614
1651139339776,0.694771,0.315522,0.228398,0.604626
1651139339786,0.69477,0.315522,0.228398,0.604626
1651139339797,0.694762,0.315599,0.228307,0.604629
1651139339808,0.694762,0.3156,0.22830799,0.604629
1651139339816,0.694703,0.315796,0.22807,0.604685
1651139339826,0.694703,0.315795,0.22807,0.604685
1651139339837,0.694744,0.315696,0.228189,0.604644
1651139339846,0.694744,0.315696,0.228189,0.604644
1651139339858,0.69463,0.315621,0.228269,0.604784
1651139339866,0.69463,0.315621,0.228269,0.604784
1651139339876,0.694634,0.315563,0.228337,0.604784
1651139339886,0.694634,0.315563,0.228337,0.604784
1651139339896,0.694767,0.315586,0.228318,0.604626
1651139339908,0.694768,0.315586,0.228318,0.604626
1651139339916,0.694768,0.31561,0.228289,0.604624
1651139339926,0.694768,0.315611,0.228288,0.604624
1651139339936,0.69486,0.315715,0.22817,0.604508
1651139339946,0.69486,0.315715,0.22817,0.604509
1651139339958,0.694999,0.315748,0.22814,0.604342
1651139339966,0.694999,0.315748,0.22814,0.604343
1651139339976,0.695146,0.315549,0.228392,0.604183
1651139339986,0.695145,0.315549,0.228392,0.604183
1651139339996,0.695,0.315481,0.228468,0.604357
1651139340008,0.695,0.315481,0.228468,0.604357
1651139340016,0.694891,0.315524,0.228408,0.604482
1651139340026,0.694892,0.315524,0.228408,0.604482
1651139340036,0.694803,0.315692,0.228201,0.604574
1651139340046,0.694803,0.315692,0.228201,0.604575
1651139340058,0.694906,0.316026,0.227813,0.604428
1651139340066,0.694906,0.316026,0.227813,0.604428
1651139340077,0.694983,0.316183,0.227633,0.604325
1651139340091,0.694983,0.316183,0.227632,0.604325
1651139340100,0.695013,0.316029,0.227818,0.604301
1651139340107,0.695013,0.316029,0.227818,0.604301
1651139340116,0.694935,0.315647,0.228268,0.60442
1651139340126,0.694935,0.315648,0.228268,0.60442
1651139340136,0.695057,0.315418,0.228551,0.604293
1651139340146,0.695057,0.315418,0.22855,0.604293
1651139340158,0.695172,0.315243,0.228766,0.604171
1651139340166,0.695171,0.315243,0.228766,0.604172
1651139340176,0.695084,0.315415,0.228555,0.604262
1651139340186,0.695084,0.315414,0.228555,0.604262
1651139340197,0.695023,0.315484,0.228468,0.60433
1651139340207,0.695022,0.315484,0.228468,0.60433
1651139340216,0.694906,0.315552,0.22838,0.604461
1651139340226,0.694906,0.315552,0.22838,0.604461
1651139340236,0.694989,0.315528,0.228413,0.604366
1651139340246,0.694988,0.315529,0.228414,0.604366
1651139340258,0.69492,0.315601,0.228324,0.604441
1651139340266,0.69492,0.3156,0.228324,0.604442
1651139340276,0.694821,0.315619,0.228295,0.604556
1651139340286,0.694821,0.315619,0.228295,0.604556
1651139340296,0.694755,0.315784,0.228097,0.60462
1651139340307,0.694755,0.315784,0.228097,0.60462
1651139340317,0.694772,0.31564,0.228267,0.604612
1651139340326,0.694772,0.315641,0.228268,0.604611
1651139340336,0.694607,0.315657,0.228237,0.604805
1651139340347,0.694607,0.315657,0.228236,0.604805
1651139340358,0.694508,0.315493,0.228419,0.604935
1651139340366,0.694508,0.315493,0.228418,0.604935
1651139340376,0.694574,0.315569,0.228335,0.604851
1651139340386,0.694574,0.315569,0.228335,0.604852
1651139340396,0.694841,0.315594,0.228324,0.604535
1651139340408,0.694841,0.315593,0.228323,0.604535
1651139340416,0.694858,0.315641,0.228267,0.604513
1651139340426,0.694858,0.315641,0.228267,0.604513
1651139340437,0.694751,0.315548,0.228368,0.604645
1651139340447,0.694751,0.315548,0.228368,0.604646
1651139340458,0.694698,0.315527,0.228391,0.60470897
1651139340466,0.694697,0.315528,0.228392,0.60470897
1651139340476,0.694603,0.315644,0.22825,0.604811
1651139340486,0.694603,0.315645,0.228249,0.604811
1651139340496,0.694624,0.315731,0.22815,0.604779
1651139340508,0.694624,0.315731,0.22815,0.604779
1651139340516,0.694696,0.31587,0.227993,0.60468197
1651139340526,0.694696,0.31587,0.227993,0.604683
1651139340536,0.694616,0.316055,0.22776599,0.604763
1651139340546,0.694616,0.316054,0.22776599,0.604764
1651139340558,0.694622,0.315984,0.227847,0.604763
1651139340566,0.694622,0.315984,0.227847,0.604763
1651139340576,0.69465,0.315599,0.2283,0.604761
1651139340586,0.69465,0.3156,0.228301,0.604761
1651139340596,0.694501,0.31561399,0.228276,0.604934
1651139340608,0.694501,0.315615,0.228276,0.604933
1651139340616,0.69450897,0.315712,0.228164,0.604915
1651139340626,0.69450897,0.315712,0.228164,0.604915
1651139340636,0.694694,0.315843,0.228026,0.604687
1651139340646,0.69469297,0.315843,0.228027,0.604687
1651139340657,0.694594,0.315967,0.227872,0.604795
1651139340666,0.694594,0.315966,0.227872,0.604795
1651139340677,0.69449997,0.315803,0.228052,0.604921
1651139340686,0.694499,0.315803,0.228052,0.604921
1651139340696,0.694434,0.315562,0.228326,0.605018
1651139340708,0.694434,0.315563,0.228326,0.605018
1651139340716,0.694406,0.315273,0.228659,0.605075
1651139340727,0.694406,0.315273,0.228658,0.605075
1651139340736,0.694588,0.315092,0.228876,0.604879
1651139340746,0.694587,0.315093,0.228876,0.604879
1651139340757,0.694681,0.315294,0.228647,0.604754
1651139340766,0.69468,0.315295,0.228647,0.604754
1651139340776,0.694566,0.315648,0.228227,0.60486
1651139340786,0.694565,0.315648,0.228227,0.60486
1651139340797,0.694339,0.315815,0.22801399,0.605114
1651139340806,0.694339,0.315814,0.22801399,0.605114
1651139340816,0.694247,0.31581,0.22801,0.605222
1651139340826,0.694247,0.31581,0.228011,0.605222
1651139340836,0.694261,0.315779,0.228046,0.605209
1651139340846,0.694261,0.315779,0.228046,0.605209
1651139340856,0.694283,0.315764,0.228065,0.605185
1651139340866,0.694283,0.315763,0.228065,0.605185
1651139340876,0.694309,0.315705,0.228134,0.60516
1651139340886,0.694309,0.315705,0.228134,0.60516
1651139340896,0.694309,0.315718,0.228119,0.605158
1651139340907,0.694308,0.315719,0.22812,0.605159
1651139340917,0.694269,0.315833,0.227986,0.605195
1651139340926,0.694268,0.315833,0.227986,0.605195
1651139340936,0.694206,0.315787,0.228033,0.605273
1651139340946,0.694206,0.315787,0.228033,0.605273
1651139340956,0.694151,0.315719,0.228105,0.605345
1651139340966,0.694151,0.315719,0.228105,0.605345
1651139340976,0.694371,0.315515,0.228355,0.60510397
1651139340986,0.694371,0.315516,0.228355,0.60510397
1651139340996,0.694256,0.315461,0.228412,0.605243
1651139341006,0.694256,0.31546,0.228412,0.605243
1651139341016,0.694319,0.315448,0.22843,0.605171
1651139341026,0.694319,0.315448,0.22843,0.605171
1651139341037,0.694269,0.315612,0.228236,0.605216
1651139341046,0.694269,0.315612,0.228236,0.605216
1651139341056,0.694303,0.315736,0.228093,0.605166
1651139341066,0.694303,0.315736,0.228093,0.605167
1651139341076,0.694311,0.315775,0.228048,0.605154
1651139341086,0.694311,0.315775,0.228048,0.605154
1651139341096,0.694197,0.315622,0.22821599,0.6053
1651139341106,0.694197,0.315623,0.228217,0.6053
1651139341116,0.694135,0.315549,0.228299,0.605379
1651139341126,0.694134,0.31555,0.228299,0.605379
1651139341136,0.694148,0.315536,0.228314,0.605365
1651139341146,0.694148,0.315536,0.228313,0.605365
1651139341157,0.694183,0.315508,0.228346,0.605327
1651139341166,0.694183,0.315507,0.228346,0.605328
1651139341176,0.694274,0.315624,0.22821599,0.605211
1651139341186,0.694274,0.315624,0.22821599,0.605211
1651139341196,0.694335,0.315804,0.228012,0.605125
1651139341207,0.694335,0.315804,0.228012,0.605125
1651139341216,0.694285,0.315603,0.228244,0.605199
1651139341226,0.694285,0.315604,0.228245,0.605199
1651139341236,0.694093,0.315572,0.22827,0.605426
1651139341246,0.694092,0.315573,0.22827,0.605426
1651139341256,0.69404,0.315514,0.228334,0.605493
1651139341266,0.69404,0.31551298,0.228333,0.605493
1651139341277,0.694095,0.315557,0.228286,0.605425
1651139341286,0.69409597,0.315556,0.228285,0.605425
1651139341296,0.694275,0.315633,0.228208,0.605208
1651139341307,0.694275,0.315633,0.228208,0.605208
1651139341316,0.6943,0.315757,0.228064,0.605169
1651139341327,0.6943,0.315758,0.228065,0.605169
1651139341336,0.69428897,0.315745,0.228079,0.605183
1651139341346,0.694288,0.315745,0.228079,0.605183
1651139341356,0.694194,0.31564,0.228195,0.605303
1651139341366,0.694194,0.31564,0.228194,0.605303
1651139341377,0.694147,0.315491,0.228364,0.60537
1651139341386,0.694147,0.315491,0.228364,0.60537
1651139341397,0.694156,0.315473,0.228385,0.605362
1651139341407,0.694156,0.315473,0.228385,0.605362
1651139341416,0.694217,0.315745,0.228072,0.605267
1651139341426,0.694217,0.315745,0.228072,0.605268
1651139341436,0.694345,0.315869,0.227938,0.605107
1651139341446,0.694345,0.315868,0.227937,0.605108
1651139341457,0.694272,0.315843,0.22795899,0.605197
1651139341466,0.694271,0.315842,0.22795899,0.605197
1651139341476,0.694137,0.31572,0.228092,0.605365
1651139341486,0.694137,0.31572,0.228092,0.605365
1651139341496,0.694027,0.315608,0.228215,0.605503
1651139341507,0.694026,0.315609,0.228215,0.605504
1651139341517,0.694131,0.315653,0.228173,0.605377
1651139341527,0.69413,0.315653,0.228172,0.605377
1651139341536,0.694225,0.315685,0.228143,0.605263
1651139341547,0.694224,0.315686,0.228142,0.605264
1651139341556,0.694205,0.31581,0.227996,0.605277
1651139341566,0.694204,0.31581,0.227995,0.605277
1651139341577,0.694259,0.315882,0.227919,0.605206
1651139341586,0.694258,0.315883,0.227919,0.605207
1651139341596,0.694133,0.315842,0.227957,0.605357
1651139341606,0.694132,0.315844,0.227957,0.605357
1651139341617,0.693695,0.316002,0.227734,0.60586
1651139341627,0.693693,0.316005,0.227733,0.60586
1651139341639,0.693364,0.316429,0.227218,0.606209
1651139341646,0.693869,0.315061,0.225634,0.606935
1651139341657,0.693335,0.316281,0.223928,0.607542
1651139341666,0.693409,0.315913,0.222754,0.608081
1651139341676,0.692715,0.317379,0.219717,0.609212
1651139341687,0.692559,0.317515,0.218537,0.609743
1651139341697,0.692687,0.318223,0.217204,0.609704
1651139341708,0.692892,0.317421,0.21618,0.610254
1651139341716,0.695247,0.31441998,0.226428,0.605393
1651139341726,0.694336,0.316503,0.228229,0.604676
1651139341736,0.691301,0.319659,0.22501,0.607693
1651139341747,0.69115597,0.320059,0.224876,0.607696
1651139341757,0.6919,0.318412,0.226678,0.607044
1651139341766,0.691966,0.318473,0.226443,0.607025
1651139341777,0.691303,0.319997,0.225417,0.607361
1651139341790,0.691002,0.320719,0.225304,0.607365
1651139341796,0.692189,0.31986,0.225009,0.606575
1651139341807,0.692234,0.319661,0.224186,0.606933
1651139341816,0.692601,0.319588,0.226013,0.605874
1651139341826,0.692097,0.320684,0.225889,0.605918
1651139341836,0.691212,0.321636,0.224353,0.606994
1651139341846,0.690843,0.322259,0.223898,0.607251
1651139341856,0.690885,0.322561,0.22513899,0.606583
1651139341866,0.690197,0.323821,0.225003,0.606745
1651139341877,0.689276,0.324972,0.224816,0.607246
1651139341889,0.688737,0.325797,0.224275,0.607616
1651139341896,0.688132,0.326492,0.224374,0.607891
1651139341906,0.687444,0.327609,0.223923,0.608235
1651139341916,0.686745,0.328769,0.222969,0.608749
1651139341926,0.685991,0.329932,0.222388,0.609182
1651139341939,0.685449,0.330982,0.220726,0.609827
1651139341946,0.684825,0.331799,0.219762,0.610431
1651139341956,0.684446,0.332741,0.217571,0.611129
1651139341966,0.683716,0.333693,0.216661,0.61175
1651139341976,0.683138,0.334621,0.214408,0.612681
1651139341989,0.682409,0.335572,0.213436,0.613313
1651139341997,0.681491,0.336673,0.210905,0.614605
1651139342006,0.680716,0.337725,0.209963,0.61520797
1651139342016,0.67982,0.338873,0.20743,0.616426
1651139342027,0.679135,0.339747,0.206348,0.617063
1651139342038,0.678329,0.340843,0.203407,0.61832
1651139342046,0.677754,0.341529,0.202154,0.618983
1651139342056,0.676917,0.342571,0.198798,0.620408
1651139342066,0.676394,0.343145,0.197373,0.621116
1651139342076,0.67564,0.344215,0.194142,0.622361
1651139342088,0.674994,0.345056,0.192826,0.623005
1651139342096,0.674674,0.34616598,0.189064,0.62388897
1651139342106,0.673972,0.347122,0.187636,0.624548
1651139342117,0.67346,0.348106,0.184746,0.625413
1651139342127,0.67273897,0.349004,0.183156,0.626155
1651139342138,0.671859,0.350121,0.180968,0.627112
1651139342146,0.67094797,0.351341,0.179399,0.627856
1651139342156,0.67001,0.352742,0.177396,0.62864
1651139342166,0.668903,0.354217,0.175773,0.629445
1651139342176,0.667866,0.355966,0.173606,0.63016
1651139342188,0.666646,0.357583,0.171762,0.631042
1651139342196,0.665302,0.359452,0.169132,0.632107
1651139342206,0.664026,0.360969,0.166905,0.63317597
1651139342216,0.662166,0.362788,0.164521,0.634706
1651139342226,0.66065097,0.36484998,0.162123,0.63572
1651139342239,0.658777,0.367243,0.15881,0.63712
1651139342246,0.657278,0.369143,0.156145,0.638229
1651139342256,0.655455,0.371827,0.152675,0.639384
1651139342267,0.653675,0.374316,0.149908,0.640408
1651139342276,0.651351,0.377426,0.146005,0.641851
1651139342288,0.649347,0.380341,0.143095,0.642815
1651139342296,0.647363,0.38285398,0.141083,0.643768
1651139342306,0.645478,0.38560998,0.138012,0.644681
1651139342316,0.643564,0.387986,0.137545,0.645269
1651139342326,0.641397,0.391396,0.134605,0.645987
1651139342338,0.639232,0.394552,0.132777,0.64659
1651139342346,0.63712,0.397565,0.129755,0.647443
1651139342357,0.63519,0.39998,0.128383,0.648125
1651139342367,0.632902,0.403155,0.125396,0.64898
1651139342377,0.630752,0.406179,0.123331,0.649584
1651139342389,0.62802,0.410243,0.120494,0.650209
1651139342396,0.62528497,0.414047,0.11749,0.650983
1651139342406,0.622386,0.418235,0.114608,0.651596
1651139342417,0.619722,0.422014,0.112322,0.652097
1651139342426,0.616514,0.426578,0.109379,0.652669
1651139342439,0.613274,0.430983,0.106841,0.653247
1651139342447,0.609824,0.4359,0.103547,0.653745
1651139342456,0.606501,0.439926,0.101188,0.654508
1651139342466,0.603153,0.44436198,0.097152,0.655217
1651139342477,0.599536,0.448172,0.094872,0.656274
1651139342488,0.596226,0.452167,0.090297,0.657194
1651139342496,0.592953,0.455162,0.089011,0.658263
1651139342506,0.589826,0.458419,0.084069,0.65946
1651139342517,0.58670497,0.461375,0.08244,0.660389
1651139342527,0.583192,0.465409,0.077586,0.661256
1651139342538,0.579874,0.468598,0.075895,0.662118
1651139342546,0.576475,0.472527,0.070888,0.662848
1651139342556,0.572989,0.476048,0.06895,0.663556
1651139342566,0.569992,0.479522,0.063848,0.664146
1651139342576,0.566764,0.48318,0.061992,0.664433
1651139342588,0.563615,0.487236,0.057012,0.664595
1651139342601,0.558723,0.493643,0.052145,0.664397
1651139342607,0.55717,0.495542,0.048972,0.66453
1651139342616,0.554483,0.499092,0.046465,0.6643
1651139342626,0.551745,0.502616,0.041556,0.664248
1651139342638,0.54875,0.505516,0.040677,0.664583
1651139342647,0.546133,0.508921,0.035845,0.664418
1651139342657,0.543481,0.512839,0.033891,0.663683
1651139342666,0.541203,0.516472,0.029612,0.66293
1651139342676,0.53892,0.520349,0.02737,0.661855
1651139342688,0.537142,0.523381,0.023352,0.661063
1651139342697,0.53588897,0.526478,0.021081,0.65969497
1651139342706,0.534504,0.528739,0.01745,0.659117
1651139342717,0.533407,0.532785,0.01183,0.656869
1651139342726,0.532462,0.534659,0.008914,0.656158
1651139342738,0.531201,0.536241,0.006644,0.655916
1651139342747,0.530784,0.536671,0.003781,0.655925
1651139342756,0.529722,0.536838,0.004974,0.656638
1651139342767,0.529728,0.537176,0.002714,0.656369
1651139342776,0.52993697,0.537628,0.0045,0.655821
1651139342788,0.530349,0.537921,0.00333,0.655254
1651139342796,0.532463,0.539302,0.004836,0.652389
1651139342806,0.533593,0.539511,0.005239,0.651289
1651139342816,0.53565,0.53971,0.009722,0.649381
1651139342827,0.537326,0.539641,0.011152,0.64802897
1651139342839,0.539498,0.538938,0.017099,0.646679
1651139342847,0.541541,0.538007,0.019223,0.645686
1651139342857,0.544099,0.53724,0.023612,0.644026
1651139342866,0.546237,0.535575,0.026517,0.64349
1651139342877,0.549444,0.534435,0.030271,0.641539
1651139342888,0.55168897,0.532312,0.034052,0.641188
1651139342896,0.554392,0.530179,0.037862,0.64041
1651139342906,0.556934,0.527153,0.041986,0.640445
1651139342916,0.559231,0.525268,0.042743,0.639942
1651139342927,0.561925,0.521694,0.047338,0.640183
1651139342937,0.564493,0.520905,0.043683,0.638824
1651139342946,0.56714,0.517205,0.048169,0.639163
1651139342957,0.568969,0.515933,0.043723,0.638885
1651139342966,0.571469,0.512003,0.047522,0.639543
1651139342976,0.572692,0.510711,0.042714,0.639822
1651139342987,0.575562,0.506048,0.046419,0.640692
1651139342996,0.576706,0.504303,0.042663,0.641301
1651139343007,0.579318,0.500495,0.046231,0.641683
1651139343016,0.580314,0.49741,0.046902,0.643131
1651139343026,0.58308,0.493242,0.049902,0.643613
1651139343037,0.58412,0.49071,0.050829,0.644533
1651139343047,0.586851,0.48713,0.054019,0.644508
1651139343056,0.588354,0.483733,0.057979,0.645351
1651139343066,0.591207,0.480112,0.061465,0.645126
1651139343077,0.593747,0.477363,0.065292,0.64445597
1651139343088,0.596408,0.474074,0.069288,0.64401
1651139343097,0.598973,0.47006,0.076121,0.6438
1651139343106,0.601705,0.466467,0.079926,0.643405
1651139343116,0.604535,0.463003,0.084751,0.642637
1651139343126,0.607298,0.459417,0.089286,0.64199
1651139343137,0.611284,0.455131,0.096202,0.640259
1651139343146,0.613937,0.451376,0.100797,0.639672
1651139343157,0.615946,0.448195,0.104353,0.639406
1651139343167,0.618867,0.444118,0.109296,0.638605
1651139343176,0.621947,0.440386,0.112495,0.63764
1651139343187,0.624523,0.436681,0.11712,0.636838
1651139343197,0.625949,0.434155,0.118007,0.637001
1651139343207,0.628954,0.429636,0.122715,0.636215
1651139343216,0.632448,0.426014,0.124674,0.634805
1651139343226,0.635135,0.422015,0.129617,0.633802
1651139343237,0.637883,0.418525,0.131188,0.633033
1651139343246,0.640505,0.414763,0.135944,0.631856
1651139343257,0.642831,0.413062,0.134892,0.63083297
1651139343266,0.645607,0.40897,0.140042,0.62954
1651139343276,0.648536,0.404677,0.1416,0.628956
1651139343287,0.65102,0.400804,0.145997,0.627864
1651139343296,0.652088,0.398468,0.145916,0.62826
1651139343307,0.654586,0.394678,0.150514,0.626969
1651139343317,0.657065,0.392395,0.148562,0.626274
1651139343326,0.659514,0.388218,0.152948,0.625247
1651139343337,0.662526,0.384492,0.15229,0.624525
1651139343346,0.66477,0.380497,0.155866,0.623704
1651139343357,0.666391,0.376941,0.155806,0.624148
1651139343366,0.668674,0.372779,0.159244,0.623338
1651139343377,0.670411,0.369392,0.158072,0.623787
1651139343387,0.672449,0.36526,0.160843,0.623318
1651139343396,0.674181,0.362754,0.157833,0.62368
1651139343407,0.676048,0.35886,0.160294,0.623284
1651139343416,0.677826,0.355735,0.157923,0.623749
1651139343426,0.679616,0.351749,0.159627,0.623629
1651139343437,0.681221,0.348353,0.158227,0.624141
1651139343446,0.68282497,0.344728,0.15982799,0.623992
1651139343456,0.683997,0.342256,0.158982,0.624285
1651139343466,0.685256,0.339167,0.159952,0.624343
1651139343477,0.685869,0.336909,0.158682,0.625216
1651139343487,0.687002,0.334241,0.159394,0.625222
1651139343496,0.688188,0.331247,0.159186,0.625564
1651139343506,0.68905,0.32885098,0.159027,0.62592
1651139343516,0.690125,0.325239,0.160716,0.626191
1651139343526,0.691008,0.323098,0.159819,0.626555
1651139343537,0.691082,0.320769,0.161229,0.627308
1651139343546,0.691548,0.319587,0.16024,0.627652
1651139343557,0.691829,0.317914,0.161102,0.627971
1651139343566,0.69181,0.317838,0.159517,0.628434
1651139343576,0.692353,0.316617,0.160375,0.628235
1651139343587,0.691944,0.316959,0.158091,0.629091
1651139343600,0.691435,0.316624,0.157935,0.629859
1651139343607,0.690872,0.317495,0.156294,0.630447
1651139343616,0.689929,0.316926,0.158987,0.631092
1651139343627,0.688697,0.319155,0.155842,0.632099
1651139343638,0.687223,0.320649,0.157757,0.632471
1651139343646,0.685381,0.324172,0.154607,0.633451
1651139343656,0.683718,0.326891,0.15551,0.63363
1651139343666,0.681462,0.331173,0.152193,0.634642
1651139343677,0.679392,0.333743,0.153311,0.635245
1651139343687,0.677129,0.337984,0.14943,0.636343
1651139343696,0.674551,0.341468,0.148784,0.637371
1651139343706,0.672235,0.3455,0.144491,0.638631
1651139343716,0.669972,0.348302,0.144082,0.639579
1651139343726,0.667357,0.352957,0.139745,0.640723
1651139343737,0.664881,0.357411,0.137434,0.641328
1651139343746,0.662031,0.362332,0.133143,0.642419
1651139343757,0.659983,0.366712,0.130205,0.642643
1651139343766,0.656789,0.371929,0.125537,0.643844
1651139343776,0.654118,0.376284,0.122545,0.644609
1651139343787,0.650797,0.381188,0.117643,0.646002
1651139343797,0.647953,0.386441,0.113897,0.64641
1651139343807,0.643688,0.392756,0.109118,0.647688
1651139343817,0.640242,0.397633,0.106326,0.648591
1651139343827,0.635798,0.403927,0.101042,0.649917
1651139343836,0.631732,0.409184,0.098106,0.651043
1651139343846,0.627113,0.415356,0.092714,0.652389
1651139343856,0.622331,0.420955,0.089262,0.653859
1651139343867,0.617365,0.427662,0.083644,0.654956
1651139343876,0.612736,0.432807,0.080618,0.656301
1651139343888,0.607906,0.439011,0.074671,0.657375
1651139343896,0.603289,0.444497,0.071176,0.658329
1651139343906,0.598408,0.450804,0.065338,0.6591
1651139343921,0.593871,0.45642298,0.062174,0.659642
1651139343927,0.588875,0.462962,0.056175,0.660102
1651139343937,0.584476,0.46755,0.054519,0.660917
1651139343946,0.579492,0.473621,0.048285,0.661467
1651139343956,0.575307,0.478703,0.045528,0.661658
1651139343967,0.570339,0.485115,0.039711,0.661663
1651139343976,0.566288,0.490707,0.036049,0.661228
1651139343986,0.561454,0.497241,0.030436,0.660752
1651139343996,0.55746,0.502339,0.027159,0.660421
1651139344006,0.553601,0.507033,0.021786,0.660278
1651139344019,0.550585,0.509189,0.021931,0.661136
1651139344027,0.547146,0.512992,0.016808,0.661201
1651139344037,0.544187,0.515974,0.015603,0.661352
1651139344046,0.540915,0.520179,0.01147,0.660826
1651139344057,0.538483,0.524886,0.007539,0.659145
1651139344066,0.535741,0.529,0.004164,0.658119
1651139344076,0.533657,0.531516,0.003028,0.657792
1651139344086,0.53183,0.533929,-5.5E-5,0.657324
1651139344096,0.531037,0.535629,-3.92E-4,0.656582
1651139344107,0.529975,0.537771,-0.002426,0.655684
1651139344116,0.530315,0.538982,-9.64E-4,0.654417
1651139344126,0.530145,0.540157,-0.002095,0.653583
1651139344136,0.531104,0.540777,-2.95E-4,0.652293
1651139344146,0.531529,0.541369,-2.88E-4,0.651456
1651139344157,0.53192997,0.540738,0.005392,0.651631
1651139344166,0.533387,0.540167,0.006531,0.650902
1651139344177,0.536116,0.540076,0.010028,0.648687
1651139344186,0.537953,0.539159,0.012312,0.647889
1651139344196,0.540288,0.537344,0.017779,0.647328
1651139344206,0.542204,0.535822,0.020647,0.646902
1651139344216,0.54384,0.533972,0.025425,0.646888
1651139344226,0.546082,0.532744,0.029469,0.64584
1651139344237,0.548358,0.532392,0.030499,0.644151
1651139344246,0.551136,0.530273,0.035238,0.643286
1651139344256,0.555039,0.52915,0.035926,0.640812
1651139344269,0.558082,0.526179,0.040524,0.640341
1651139344277,0.560701,0.524526,0.039747998,0.639458
1651139344287,0.564077,0.520771,0.044187,0.639265
1651139344296,0.565965,0.5193,0.041618,0.638966
1651139344306,0.569687,0.51487,0.046353,0.638918
1651139344316,0.571718,0.513478,0.042456,0.638494
1651139344327,0.575399,0.509216,0.047223,0.638266
1651139344336,0.57742,0.507056,0.044445,0.63836
1651139344346,0.580856,0.502868,0.04872,0.638243
1651139344357,0.583639,0.500683,0.047285,0.637531
1651139344366,0.587153,0.496265,0.051576998,0.637426
1651139344376,0.590415,0.493148,0.053025,0.636712
1651139344386,0.59420997,0.488393,0.057774,0.636433
1651139344397,0.598205,0.483539,0.063254,0.635876
1651139344406,0.601382,0.479537,0.067879,0.635433
1651139344416,0.604949,0.475168,0.073206,0.634738
1651139344427,0.608203,0.470552,0.077916,0.634506
1651139344436,0.612566,0.466281,0.083525,0.632745
1651139344449,0.61591,0.461547,0.089218,0.632192
1651139344456,0.620474,0.456823,0.09377,0.6305
1651139344469,0.623399,0.452646,0.099501,0.629748
1651139344477,0.625634,0.447983,0.103803,0.630171
1651139344488,0.62845,0.44366,0.109064,0.629539
1651139344496,0.630175,0.441472,0.108372,0.629472
1651139344506,0.633059,0.437212,0.11432,0.628499
1651139344518,0.63592,0.434522,0.113209,0.627677
1651139344527,0.63837,0.43078,0.118604,0.626773
1651139344536,0.640743,0.426747,0.121147,0.626623
1651139344547,0.643512,0.421932,0.125829,0.626123
1651139344556,0.645924,0.419422,0.127108,0.625067
1651139344568,0.648445,0.415392,0.132991,0.623924
1651139344577,0.651368,0.412026,0.133872,0.622921
1651139344586,0.653565,0.408402,0.139449,0.621782
1651139344601,0.656756,0.402225,0.143116,0.621613
1651139344607,0.658057,0.399951,0.145863,0.621065
1651139344619,0.659102,0.39766,0.145074,0.621613
1651139344626,0.661657,0.392822,0.149605,0.620901
1651139344637,0.663667,0.389462,0.149262,0.620955
1651139344646,0.666042,0.384713,0.153369,0.620372
1651139344656,0.667894,0.381211,0.153377,0.62054
1651139344669,0.670177,0.376777,0.157057,0.619865
1651139344676,0.672049,0.373467,0.156444,0.619996
1651139344687,0.674113,0.36922,0.159705,0.619469
1651139344696,0.676076,0.366043,0.159227,0.619338
1651139344707,0.67789197,0.362279,0.162328,0.61876
1651139344719,0.679219,0.359006,0.162036,0.619289
1651139344726,0.680838,0.355397,0.16452199,0.618937
1651139344737,0.68207,0.351549,0.164015,0.61991197
1651139344746,0.683617,0.34811,0.165774,0.619681
1651139344757,0.684855,0.344622,0.165049,0.620457
1651139344769,0.686321,0.34077,0.165631,0.620809
1651139344776,0.68757397,0.337108,0.164466,0.621731
1651139344786,0.688845,0.333413,0.163932,0.622458
